id_statoedificioentita;id_statoedificio;id_catastro;id_situazione;entita;data_limite;mensile;m2;prezzo_vendita;tmstmp;ordine;sigillato;note;chiave;chiaveoccupante;tipoentita;codiceallarme;inquilino;richiestauscita;m2t
6576;697;5165;NULL; - ;NULL;NULL;224;NULL;0x00000000015465CB;28;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
6577;698;5166;NULL;-1 - ;NULL;NULL;296;NULL;0x00000000015465CC;1;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6578;698;5166;NULL;0 - ;NULL;NULL;241;NULL;0x00000000015465CD;2;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6579;698;5166;NULL;AL - ;NULL;NULL;130;NULL;0x00000000015465CE;3;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6580;698;5166;NULL;EN - 01;NULL;NULL;150;NULL;0x00000000015465CF;4;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6581;698;5166;NULL;EN - 02;NULL;NULL;124;NULL;0x00000000015465D0;5;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6582;698;5166;NULL;PR - 01;NULL;NULL;145;NULL;0x00000000015465D1;6;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6583;698;5166;NULL;PR - 02;NULL;NULL;118;NULL;0x00000000015465D2;7;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6584;698;5166;NULL;01 - 01;NULL;NULL;145;NULL;0x00000000015465D3;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6585;698;5166;NULL;01 - 02;NULL;NULL;118;NULL;0x00000000015465D4;9;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6586;698;5166;NULL;02 - 01;NULL;NULL;145;NULL;0x00000000015465D5;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6587;698;5166;NULL;02 - 02;NULL;NULL;118;NULL;0x00000000015465D6;11;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6588;698;5166;NULL;03 - 01;NULL;NULL;74;NULL;0x00000000015465D7;12;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6589;698;5166;NULL;03 - 02;NULL;NULL;37;NULL;0x00000000015465D8;13;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6590;698;5166;NULL;+1 - ;NULL;NULL;37;NULL;0x00000000015465D9;14;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6591;698;5166;NULL; - ;NULL;NULL;133;NULL;0x00000000015465DA;15;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
6592;699;5167;NULL;-1 - 01;NULL;NULL;398;NULL;0x00000000015465DB;1;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6593;699;5167;NULL;00 - 01;NULL;NULL;343;NULL;0x00000000015465DC;2;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6594;699;5167;NULL;EN - 01;NULL;NULL;139;NULL;0x00000000015465DD;3;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6595;699;5167;NULL;EN - 02;NULL;NULL;139;NULL;0x00000000015465DE;4;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6596;699;5167;NULL;PR - 01;NULL;NULL;139;NULL;0x00000000015465DF;5;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6597;699;5167;NULL;PR - 02;NULL;NULL;139;NULL;0x00000000015465E0;6;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6598;699;5167;NULL;01 - 01;NULL;NULL;139;NULL;0x00000000015465E1;7;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6599;699;5167;NULL;01 - 02;NULL;NULL;67;NULL;0x00000000015465E2;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6600;699;5167;NULL;02 - 01;NULL;NULL;139;NULL;0x00000000015465E3;9;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6601;699;5167;NULL;02 - 02;NULL;NULL;66;NULL;0x00000000015465E4;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6602;699;5167;NULL;03 - 01;NULL;NULL;97;NULL;0x00000000015465E5;11;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6603;699;5167;NULL;03 - 02;NULL;NULL;97;NULL;0x00000000015465E6;12;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6604;699;5167;NULL;+1 - ;NULL;NULL;42;NULL;0x00000000015465E7;13;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6605;699;5167;NULL;01 - 04;NULL;NULL;71;NULL;0x00000000015465E8;14;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6606;699;5167;NULL;02 - 04;NULL;NULL;72;NULL;0x00000000015465E9;15;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6607;699;5167;NULL; - ;NULL;NULL;132;NULL;0x00000000015465EA;16;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
6608;700;5161;NULL;0 - ;NULL;NULL;2082;NULL;0x00000000015465EB;1;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6609;700;5161;NULL;EN - ;NULL;NULL;1302;NULL;0x00000000015465EC;2;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6610;700;5161;NULL;01 - ;NULL;NULL;2082;NULL;0x00000000015465ED;3;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6611;700;5161;NULL;02 - ;NULL;NULL;2082;NULL;0x00000000015465EE;4;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6612;701;5168;NULL;-1 - ;NULL;NULL;390;NULL;0x00000000015465EF;1;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6613;701;5168;NULL;0 - ;NULL;NULL;240;NULL;0x00000000015465F0;2;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6614;701;5168;NULL;EN - 01;NULL;NULL;141;NULL;0x00000000015465F1;3;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6615;701;5168;NULL;EN - 02;NULL;NULL;98;NULL;0x00000000015465F2;4;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6616;701;5168;NULL;PR - 01;NULL;NULL;141;NULL;0x00000000015465F3;5;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6617;701;5168;NULL;PR - 02;NULL;NULL;203;NULL;0x00000000015465F4;6;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6618;701;5168;NULL;01 - 01;NULL;NULL;141;NULL;0x00000000015465F5;7;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6619;701;5168;NULL;01 - 02;NULL;NULL;203;NULL;0x00000000015465F6;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6620;701;5168;NULL;02 - 01;NULL;NULL;141;NULL;0x00000000015465F7;9;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6621;701;5168;NULL;02 - 02;NULL;NULL;203;NULL;0x00000000015465F8;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6622;701;5168;NULL;03 - 01;NULL;NULL;81;NULL;0x00000000015465F9;11;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6623;701;5168;NULL;03 - 02;NULL;NULL;81;NULL;0x00000000015465FA;12;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6624;701;5168;NULL; - ;NULL;NULL;148;NULL;0x00000000015465FB;13;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
6625;702;5162;NULL;-1 - ;NULL;NULL;449;NULL;0x00000000015465FC;1;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6626;702;5162;NULL;0 - ;NULL;NULL;541;NULL;0x00000000015465FD;2;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6627;702;5162;NULL;EN - ;NULL;NULL;541;NULL;0x00000000015465FE;3;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6628;702;5162;NULL;1 - ;NULL;NULL;522;NULL;0x00000000015465FF;4;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6629;702;5162;NULL;2 - ;NULL;NULL;520;NULL;0x0000000001546601;5;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6630;702;5162;NULL;3 - ;NULL;NULL;518;NULL;0x0000000001546602;6;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6631;702;5162;NULL;4 - ;NULL;NULL;63;NULL;0x0000000001546603;7;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6632;702;5162;NULL;-1 - ;NULL;NULL;92;NULL;0x0000000001546604;8;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6633;702;5162;NULL;4 - ;NULL;NULL;77;NULL;0x0000000001546605;9;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6634;703;5163;NULL;0 - 01;NULL;NULL;68;NULL;0x0000000001546606;1;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6635;703;5163;NULL;-1 - 01;NULL;NULL;49;NULL;0x0000000001546607;2;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6636;703;5163;NULL;0 - 02;NULL;NULL;71;NULL;0x0000000001546608;3;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6637;703;5163;NULL;-1 - 02;NULL;NULL;29;NULL;0x0000000001546609;4;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6638;703;5163;NULL;0 - 03;NULL;NULL;72;NULL;0x000000000154660A;5;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6639;703;5163;NULL;PR - A;NULL;NULL;82;NULL;0x000000000154660B;6;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6640;703;5163;NULL;PR - B;NULL;NULL;94;NULL;0x000000000154660C;7;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6641;703;5163;NULL;PR - C;NULL;NULL;121;NULL;0x000000000154660D;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6642;703;5163;NULL;01 - A;NULL;NULL;76;NULL;0x000000000154660E;9;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6643;703;5163;NULL;01 - B;NULL;NULL;56;NULL;0x000000000154660F;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6644;703;5163;NULL;01 - C;NULL;NULL;61;NULL;0x0000000001546610;11;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6645;703;5163;NULL;01 - D;NULL;NULL;106;NULL;0x0000000001546611;12;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6646;703;5163;NULL;02 - A;NULL;NULL;76;NULL;0x0000000001546612;13;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6647;703;5163;NULL;02 - B;NULL;NULL;56;NULL;0x0000000001546613;14;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6648;703;5163;NULL;02 - C;NULL;NULL;61;NULL;0x0000000001546614;15;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6649;703;5163;NULL;02 - D;NULL;NULL;106;NULL;0x0000000001546615;16;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6650;703;5163;NULL;03 - A;NULL;NULL;76;NULL;0x0000000001546616;17;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6651;703;5163;NULL;03 - B;NULL;NULL;56;NULL;0x0000000001546617;18;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6652;703;5163;NULL;03 - C;NULL;NULL;61;NULL;0x0000000001546618;19;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6653;703;5163;NULL;03 - D;NULL;NULL;106;NULL;0x0000000001546619;20;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6654;703;5163;NULL; - ;NULL;NULL;257;NULL;0x000000000154661A;21;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
6655;704;5164;NULL;0 - ;NULL;NULL;2429;NULL;0x000000000154661B;1;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6656;704;5164;NULL;0 - ;NULL;NULL;1028;NULL;0x000000000154661C;2;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
6657;704;5164;NULL;0 - ;NULL;NULL;876;NULL;0x000000000154661D;3;0;NULL;0;0;EST SERVICIO;NULL;NULL;0;0
6658;704;5164;NULL;0 - ;NULL;NULL;676;NULL;0x000000000154661E;4;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6659;704;5164;NULL;0 - ;NULL;NULL;12426;NULL;0x000000000154661F;5;0;NULL;0;0;EST SERVICIO;NULL;NULL;0;0
6660;704;5164;NULL;-1 - 01;NULL;NULL;2429;NULL;0x0000000001546620;6;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6661;704;5164;NULL;-1 - 01;NULL;NULL;2786;NULL;0x0000000001546621;7;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6662;704;5164;NULL;01 - ;NULL;NULL;676;NULL;0x0000000001546622;8;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6663;704;5164;NULL;01 - ;NULL;NULL;2429;NULL;0x0000000001546623;9;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6664;704;5164;NULL;02 - ;NULL;NULL;2429;NULL;0x0000000001546624;10;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6665;704;5164;NULL;02 - ;NULL;NULL;676;NULL;0x0000000001546625;11;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6666;704;5164;NULL;03 - ;NULL;NULL;2429;NULL;0x0000000001546626;12;0;NULL;0;0;OFICINA;NULL;NULL;0;0
6667;704;5164;NULL;00 - 02;NULL;NULL;4390;NULL;0x0000000001546627;13;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6668;704;5164;NULL;00 - 03;NULL;NULL;3328;NULL;0x0000000001546628;14;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6669;704;5164;NULL;01 - 04;NULL;NULL;3328;NULL;0x0000000001546629;15;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6670;704;5164;NULL;02 - 05;NULL;NULL;3328;NULL;0x000000000154662A;16;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6671;704;5164;NULL;03 - 06;NULL;NULL;3328;NULL;0x000000000154662B;17;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6672;704;5164;NULL;-1 - 07;NULL;NULL;3328;NULL;0x000000000154662C;18;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6673;704;5164;NULL;00 - 08;NULL;NULL;876;NULL;0x000000000154662D;19;0;NULL;0;0;EST SERVICIO;NULL;NULL;0;0
6674;705;11158;NULL;-1 - ;NULL;NULL;60;NULL;0x000000000154662E;1;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6675;705;11158;NULL;0 - ;NULL;NULL;120;NULL;0x000000000154662F;2;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6676;705;11158;NULL;01 - ;NULL;NULL;112;NULL;0x0000000001546630;3;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6677;705;11158;NULL;02 - ;NULL;NULL;112;NULL;0x0000000001546631;4;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6678;705;11158;NULL;03 - ;NULL;NULL;112;NULL;0x0000000001546632;5;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6679;705;11158;NULL;04 - ;NULL;NULL;112;NULL;0x0000000001546633;6;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
6680;706;5410;NULL;0 - 01;NULL;NULL;31;NULL;0x0000000001546634;1;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6681;706;5410;NULL;0 - 02;NULL;NULL;31;NULL;0x0000000001546635;2;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6682;706;5410;NULL;0 - 03;NULL;NULL;31;NULL;0x0000000001546636;3;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6683;706;5410;NULL;0 - 04;NULL;NULL;31;NULL;0x0000000001546637;4;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6684;706;5410;NULL;0 - 05;NULL;NULL;31;NULL;0x0000000001546638;5;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6685;706;5410;NULL;0 - 06;NULL;NULL;31;NULL;0x0000000001546639;6;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6686;706;5410;NULL;0 - 07;NULL;NULL;31;NULL;0x000000000154663A;7;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6687;706;5410;NULL;0 - 08;NULL;NULL;31;NULL;0x000000000154663B;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6688;706;5410;NULL;0 - 09;NULL;NULL;31;NULL;0x000000000154663C;9;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6689;706;5410;NULL;0 - 10;NULL;NULL;31;NULL;0x000000000154663D;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6690;706;5410;NULL; - ;NULL;NULL;36;NULL;0x000000000154663E;11;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
6691;707;5412;NULL;-1 - 01;NULL;NULL;190;NULL;0x000000000154663F;1;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6692;707;5412;NULL;00 - 01;NULL;NULL;380;NULL;0x0000000001546640;2;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6693;707;5412;NULL;01 - 01;NULL;NULL;380;NULL;0x0000000001546641;3;0;NULL;0;0;OCIO HOSTEL.;NULL;NULL;0;0
6694;707;5412;NULL;02 - 01;NULL;NULL;380;NULL;0x0000000001546642;4;0;NULL;0;0;OCIO HOSTEL.;NULL;NULL;0;0
6695;707;5412;NULL;02 - 02;NULL;NULL;304;NULL;0x0000000001546643;5;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6696;707;5412;NULL;00 - 02;NULL;NULL;255;NULL;0x0000000001546644;6;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
6697;707;5412;NULL;01 - 02;NULL;NULL;195;NULL;0x0000000001546645;7;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
6698;707;5412;NULL;-1 - 02;NULL;NULL;300;NULL;0x0000000001546646;8;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6699;707;5412;NULL;00 - 03;NULL;NULL;300;NULL;0x0000000001546647;9;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6700;707;5412;NULL;00 - 04;NULL;NULL;53;NULL;0x0000000001546648;10;0;NULL;0;0;PUBLICO;NULL;NULL;0;0
6701;708;5413;NULL;-1 - 01;NULL;NULL;1080;NULL;0x0000000001546649;1;0;NULL;0;0;DEPORTIVO;NULL;NULL;0;0
6702;708;5413;NULL;00 - 01;NULL;NULL;833;NULL;0x000000000154664A;2;0;NULL;0;0;DEPORTIVO;NULL;NULL;0;0
6703;708;5413;NULL;00 - 02;NULL;NULL;625;NULL;0x000000000154664B;3;0;NULL;0;0;DEPORTIVO;NULL;NULL;0;0
6704;708;5413;NULL;00 - 03;NULL;NULL;3030;NULL;0x000000000154664C;4;0;NULL;0;0;DEPORTIVO;NULL;NULL;0;0
6705;708;5413;NULL;00 - 04;NULL;NULL;112;NULL;0x000000000154664D;5;0;NULL;0;0;DEPORTIVO;NULL;NULL;0;0
6706;708;5413;NULL;00 - 05;NULL;NULL;112;NULL;0x000000000154664E;6;0;NULL;0;0;DEPORTIVO;NULL;NULL;0;0
6707;708;5413;NULL;00 - 06;NULL;NULL;517;NULL;0x000000000154664F;7;0;NULL;0;0;DEPORTIVO;NULL;NULL;0;0
6708;708;5413;NULL;00 - 07;NULL;NULL;1776;NULL;0x0000000001546650;8;0;NULL;0;0;DEPORTIVO;NULL;NULL;0;0
6709;708;5413;NULL;00 - 08;NULL;NULL;260;NULL;0x0000000001546651;9;0;NULL;0;0;OCIO HOSTEL.;NULL;NULL;0;0
6710;708;5413;NULL;01 - 01;NULL;NULL;290;NULL;0x0000000001546652;10;0;NULL;0;0;OCIO HOSTEL.;NULL;NULL;0;0
6711;709;39499;NULL;00 - 01;NULL;NULL;303;NULL;0x0000000001546653;1;0;NULL;0;0;OCIO HOSTEL.;NULL;NULL;0;0
6712;710;20653;NULL;0 - 01;NULL;NULL;30;NULL;0x0000000001546654;1;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6713;711;5415;NULL;00 - 01;NULL;NULL;10;NULL;0x0000000001546655;1;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6714;711;5415;NULL;01 - 01;NULL;NULL;10;NULL;0x0000000001546656;2;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6715;712;11180;NULL;00 - 01;NULL;NULL;235;NULL;0x0000000001546657;1;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6716;712;11180;NULL;01 - ;NULL;NULL;235;NULL;0x0000000001546658;2;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6717;712;11180;NULL;00 - 01;NULL;NULL;1297;NULL;0x0000000001546659;3;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6718;712;11180;NULL;01 - ;NULL;NULL;1135;NULL;0x000000000154665A;4;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6719;712;11180;NULL;02 - ;NULL;NULL;765;NULL;0x000000000154665B;5;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
6720;712;11180;NULL;00 - 01;NULL;NULL;86;NULL;0x000000000154665C;6;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6721;712;11180;NULL;00 - 02;NULL;NULL;14;NULL;0x000000000154665D;7;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6722;713;5423;NULL;0 - 01;NULL;NULL;96;NULL;0x000000000154665E;1;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6723;713;5423;NULL;0 - 02;NULL;NULL;100;NULL;0x000000000154665F;2;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6724;713;5423;NULL;01 - 01;NULL;NULL;39;NULL;0x0000000001546660;3;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6725;713;5423;NULL;01 - 02;NULL;NULL;42;NULL;0x0000000001546661;4;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6726;713;5423;NULL;01 - 03;NULL;NULL;75;NULL;0x0000000001546662;5;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6727;713;5423;NULL;02 - 01;NULL;NULL;39;NULL;0x0000000001546663;6;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6728;713;5423;NULL;02 - 02;NULL;NULL;39;NULL;0x0000000001546664;7;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6729;713;5423;NULL;02 - 03;NULL;NULL;39;NULL;0x0000000001546665;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6730;713;5423;NULL;02 - 04;NULL;NULL;39;NULL;0x0000000001546666;9;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6731;713;5423;NULL;03 - 01;NULL;NULL;78;NULL;0x0000000001546667;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6732;713;5423;NULL;03 - 02;NULL;NULL;39;NULL;0x0000000001546668;11;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6733;713;5423;NULL;03 - 03;NULL;NULL;39;NULL;0x0000000001546669;12;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6734;713;5423;NULL;04 - 01;NULL;NULL;39;NULL;0x000000000154666A;13;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6735;713;5423;NULL;04 - 02;NULL;NULL;37;NULL;0x000000000154666B;14;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6736;713;5423;NULL;04 - 03;NULL;NULL;39;NULL;0x000000000154666C;15;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6737;713;5423;NULL; - ;NULL;NULL;90;NULL;0x000000000154666D;16;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
6738;714;15465;NULL;0 - 01;NULL;NULL;107;NULL;0x000000000154666E;1;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6739;714;15465;NULL;0 - 02;NULL;NULL;81;NULL;0x000000000154666F;2;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6740;714;15465;NULL;0 - 03;NULL;NULL;103;NULL;0x0000000001546670;3;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
6741;714;15465;NULL;0 - 04;NULL;NULL;103;NULL;0x0000000001546671;4;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
6742;714;15465;NULL;PR - 01;NULL;NULL;85;NULL;0x0000000001546672;5;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6743;714;15465;NULL;PR - 02;NULL;NULL;98;NULL;0x0000000001546673;6;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6744;714;15465;NULL;PR - 03;NULL;NULL;98;NULL;0x0000000001546674;7;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6745;714;15465;NULL;PR - 04;NULL;NULL;113;NULL;0x0000000001546675;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6746;714;15465;NULL;01 - 01;NULL;NULL;84;NULL;0x0000000001546676;9;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6747;714;15465;NULL;01 - 02;NULL;NULL;96;NULL;0x0000000001546677;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6748;714;15465;NULL;01 - 03;NULL;NULL;96;NULL;0x0000000001546678;11;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6749;714;15465;NULL;01 - 04;NULL;NULL;111;NULL;0x0000000001546679;12;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6750;714;15465;NULL;02 - 01;NULL;NULL;84;NULL;0x000000000154667A;13;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6751;714;15465;NULL;02 - 02;NULL;NULL;96;NULL;0x000000000154667B;14;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6752;714;15465;NULL;02 - 03;NULL;NULL;96;NULL;0x000000000154667C;15;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6753;714;15465;NULL;02 - 04;NULL;NULL;111;NULL;0x000000000154667D;16;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6754;714;15465;NULL;03 - 01;NULL;NULL;84;NULL;0x000000000154667E;17;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6755;714;15465;NULL;03 - 02;NULL;NULL;96;NULL;0x000000000154667F;18;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6756;714;15465;NULL;03 - 03;NULL;NULL;96;NULL;0x0000000001546680;19;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6757;714;15465;NULL;03 - 04;NULL;NULL;111;NULL;0x0000000001546681;20;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6758;714;15465;NULL;04 - 01;NULL;NULL;84;NULL;0x0000000001546682;21;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6759;714;15465;NULL;04 - 02;NULL;NULL;96;NULL;0x0000000001546683;22;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6760;714;15465;NULL;04 - 03;NULL;NULL;96;NULL;0x0000000001546684;23;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6761;714;15465;NULL;04 - 04;NULL;NULL;111;NULL;0x0000000001546685;24;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6762;714;15465;NULL;05 - 01;NULL;NULL;84;NULL;0x0000000001546686;25;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6763;714;15465;NULL;05 - 02;NULL;NULL;96;NULL;0x0000000001546687;26;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
6764;714;15465;NULL;05 - 03;NULL;NULL;96;NULL;0x0000000001546688;27;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
